id,name,category_id,category_name,quantity,unit,unit_cost,supplier,lot,min_stock,deleted_at,purchase_date,stock_movements_sum_qty,created_at,updated_at
cmnjwhfbt000h8jyd8powg05w,Chispas de chocolate,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,50.0,N/A,owg05w,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.913Z,0,2026-04-04T05:37:01.913Z,2026-04-05T01:10:40.526Z
cmnjwhfbw000i8jyd6e4hofxt,Arequipe,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,30.0,N/A,4hofxt,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.916Z,0,2026-04-04T05:37:01.916Z,2026-04-05T01:10:40.526Z
cmnjwhfde000j8jydjt5nweqk,Chantilly (lata),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,50.0,N/A,5nweqk,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.970Z,0,2026-04-04T05:37:01.970Z,2026-04-05T01:10:40.526Z
cmnjwhfdp000k8jydfbyfbkm4,Espresso,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,20.0,N/A,yfbkm4,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.981Z,0,2026-04-04T05:37:01.981Z,2026-04-05T01:10:40.526Z
cmnjwhfe1000l8jydefndp3c8,Helado (affogato),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3000.0,N/A,ndp3c8,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.993Z,0,2026-04-04T05:37:01.993Z,2026-04-05T01:10:40.526Z
cmnjwhfe6000m8jyd0y06e1pe,Chocolate en polvo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,800.0,N/A,06e1pe,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:01.998Z,0,2026-04-04T05:37:01.998Z,2026-04-05T01:10:40.526Z
cmnjwhfe8000n8jyd1y6kh7pv,Aromática (mezcla),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,N/A,6kh7pv,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:02.000Z,0,2026-04-04T05:37:02.000Z,2026-04-05T01:10:40.526Z
cmnjwhfec000o8jydaoyg1vgr,Aromática (mezcla) — jarra,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1000.0,N/A,yg1vgr,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:02.004Z,0,2026-04-04T05:37:02.004Z,2026-04-05T01:10:40.526Z
cmnjwhfee000p8jyd9p59ifqb,Fruta (aromática),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1000.0,N/A,59ifqb,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:02.006Z,0,2026-04-04T05:37:02.006Z,2026-04-05T01:10:40.526Z
cmnjwhfeg000q8jydns2x0uxx,Fruta (aromática) — jarra,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3000.0,N/A,2x0uxx,0.0,2026-04-05T01:10:40.524Z,2026-04-04T05:37:02.008Z,0,2026-04-04T05:37:02.008Z,2026-04-05T01:10:40.526Z
cmnjwhfg1000r8jydgz9u8432,Administración (30%) — Café negro artesanal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,637.0,N/A,9u8432,0.0,2026-04-05T01:10:40.472Z,2026-04-04T05:37:02.065Z,0,2026-04-04T05:37:02.065Z,2026-04-05T01:10:40.474Z
cmnjwhfsi000x8jydm7fyqpgq,Administración (30%) — Café aromatizado,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,667.0,N/A,fyqpgq,0.0,2026-04-05T01:10:40.481Z,2026-04-04T05:37:02.514Z,0,2026-04-04T05:37:02.514Z,2026-04-05T01:10:40.481Z
cmnjwhft200148jydrpbje37i,Administración (30%) — Carajillo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1312.0,N/A,bje37i,0.0,2026-04-05T01:10:40.485Z,2026-04-04T05:37:02.534Z,0,2026-04-04T05:37:02.534Z,2026-04-05T01:10:40.485Z
cmnjwhftr001b8jydza78xtis,Administración (30%) — Café con leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,787.0,N/A,78xtis,0.0,2026-04-05T01:10:40.490Z,2026-04-04T05:37:02.559Z,0,2026-04-04T05:37:02.559Z,2026-04-05T01:10:40.490Z
cmnjwhfur001i8jydzwjtm05j,Administración (30%) — Café irlandés,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2227.0,N/A,jtm05j,0.0,2026-04-05T01:10:40.494Z,2026-04-04T05:37:02.595Z,0,2026-04-04T05:37:02.595Z,2026-04-05T01:10:40.494Z
cmnjwhfvo001q8jyd8etai216,Administración (30%) — Vaso de leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,600.0,N/A,tai216,0.0,2026-04-05T01:10:40.497Z,2026-04-04T05:37:02.628Z,0,2026-04-04T05:37:02.628Z,2026-04-05T01:10:40.497Z
cmnjwhfw5001u8jydr95b3ef5,Administración (30%) — Café frapé,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1470.0,N/A,5b3ef5,0.0,2026-04-05T01:10:40.501Z,2026-04-04T05:37:02.645Z,0,2026-04-04T05:37:02.645Z,2026-04-05T01:10:40.501Z
cmnjwhfwo00258jyddq51mn7c,Administración (30%) — Affogato,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1260.0,N/A,51mn7c,0.0,2026-04-05T01:10:40.504Z,2026-04-04T05:37:02.664Z,0,2026-04-04T05:37:02.664Z,2026-04-05T01:10:40.504Z
cmnjwhfx5002a8jydrhcm1w76,Administración (30%) — Leche achocolatada,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,750.0,N/A,cm1w76,0.0,2026-04-05T01:10:40.508Z,2026-04-04T05:37:02.681Z,0,2026-04-04T05:37:02.681Z,2026-04-05T01:10:40.508Z
cmnjwhg23002g8jyd0qtr5pbn,Administración (30%) — Aromática con fruta,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,720.0,N/A,tr5pbn,0.0,2026-04-05T01:10:40.511Z,2026-04-04T05:37:02.859Z,0,2026-04-04T05:37:02.859Z,2026-04-05T01:10:40.511Z
cmnjwhg5r002n8jydv5t5yqmg,Administración (30%) — Aromática,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,420.0,N/A,t5yqmg,0.0,2026-04-05T01:10:40.518Z,2026-04-04T05:37:02.991Z,0,2026-04-04T05:37:02.991Z,2026-04-05T01:10:40.518Z
cmnjwhg6t002t8jyd0ohmbosn,Administración (30%) — Jarra de aromática con fruta,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1560.0,N/A,hmbosn,0.0,2026-04-05T01:10:40.523Z,2026-04-04T05:37:03.029Z,0,2026-04-04T05:37:03.029Z,2026-04-05T01:10:40.523Z
cmnjwqi610000chyd0p85lvli,Café molido,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",seed:receta:cafe-negro-artesanal:L0,0.0,2026-04-05T00:56:48.227Z,2026-04-04T05:44:05.497Z,0,2026-04-04T05:44:05.497Z,2026-04-05T00:56:48.228Z
cmnjwqi6e0001chydv9hruwer,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,3.89,Costo unitario (hoja): — | Cantidad (hoja): 180 ml,seed:receta:cafe-negro-artesanal:L1,0.0,2026-04-05T00:56:48.226Z,2026-04-04T05:44:05.510Z,0,2026-04-04T05:44:05.510Z,2026-04-05T00:56:48.227Z
cmnjwqi6i0002chydpydr6tiw,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-negro-artesanal:L2,0.0,2026-04-05T00:56:48.223Z,2026-04-04T05:44:05.514Z,0,2026-04-04T05:44:05.514Z,2026-04-05T00:56:48.224Z
cmnjwqi6k0003chyd2v3p1ieh,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,637.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-negro-artesanal:L3,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.516Z,0,2026-04-04T05:44:05.516Z,2026-04-05T00:48:10.092Z
cmnjwqi740009chydq8yha783,Café molido,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",seed:receta:cafe-aromatizado:L0,0.0,2026-04-05T00:56:48.232Z,2026-04-04T05:44:05.536Z,0,2026-04-04T05:44:05.536Z,2026-04-05T00:56:48.232Z
cmnjwqi76000achyd4dqwdbzu,Aromatizante,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,100.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-aromatizado:L1,0.0,2026-04-05T00:56:48.231Z,2026-04-04T05:44:05.538Z,0,2026-04-04T05:44:05.538Z,2026-04-05T00:56:48.231Z
cmnjwqi78000bchydmbtetsyv,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,3.89,Costo unitario (hoja): — | Cantidad (hoja): 180 ml,seed:receta:cafe-aromatizado:L2,0.0,2026-04-05T00:56:48.230Z,2026-04-04T05:44:05.540Z,0,2026-04-04T05:44:05.540Z,2026-04-05T00:56:48.230Z
cmnjwqi79000cchyd1hjzb6nn,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-aromatizado:L3,0.0,2026-04-05T00:56:48.228Z,2026-04-04T05:44:05.541Z,0,2026-04-04T05:44:05.541Z,2026-04-05T00:56:48.228Z
cmnjwqi7a000dchydckaoqabb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,667.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-aromatizado:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.542Z,0,2026-04-04T05:44:05.542Z,2026-04-05T00:48:10.092Z
cmnjwqi7h000kchyd2q872ec2,Café molido,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",seed:receta:carajillo:L0,0.0,2026-04-05T00:56:48.234Z,2026-04-04T05:44:05.549Z,0,2026-04-04T05:44:05.549Z,2026-04-05T00:56:48.234Z
cmnjwqi7i000lchyde6uyxvjz,Aguardiente nariño,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,75.0,Costo unitario (hoja): $75/ml | Cantidad (hoja): 30 ml,seed:receta:carajillo:L1,0.0,2026-04-05T00:56:48.234Z,2026-04-04T05:44:05.550Z,0,2026-04-04T05:44:05.550Z,2026-04-05T00:56:48.234Z
cmnjwqi7j000mchyda4qb9i9m,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,5.83,Costo unitario (hoja): — | Cantidad (hoja): 120 ml,seed:receta:carajillo:L2,0.0,2026-04-05T00:56:48.233Z,2026-04-04T05:44:05.551Z,0,2026-04-04T05:44:05.551Z,2026-04-05T00:56:48.233Z
cmnjwqi7n000nchydf9nfw2ee,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:carajillo:L3,0.0,2026-04-05T00:56:48.233Z,2026-04-04T05:44:05.555Z,0,2026-04-04T05:44:05.555Z,2026-04-05T00:56:48.233Z
cmnjwqi7o000ochyd0tzl5lgc,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1312.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:carajillo:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.556Z,0,2026-04-04T05:44:05.556Z,2026-04-05T00:48:10.092Z
cmnjwqi7u000vchydlff6633k,Café molido,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",seed:receta:cafe-con-leche:L0,0.0,2026-04-05T00:56:48.236Z,2026-04-04T05:44:05.562Z,0,2026-04-04T05:44:05.562Z,2026-04-05T00:56:48.236Z
cmnjwqi7v000wchydncoya9o9,Leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,seed:receta:cafe-con-leche:L1,0.0,2026-04-05T00:56:48.236Z,2026-04-04T05:44:05.563Z,0,2026-04-04T05:44:05.563Z,2026-04-05T00:56:48.236Z
cmnjwqi7x000xchydl6f1rwub,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,5.83,Costo unitario (hoja): — | Cantidad (hoja): 120 ml,seed:receta:cafe-con-leche:L2,0.0,2026-04-05T00:56:48.235Z,2026-04-04T05:44:05.565Z,0,2026-04-04T05:44:05.565Z,2026-04-05T00:56:48.235Z
cmnjwqi7x000ychydpzsbrvft,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-con-leche:L3,0.0,2026-04-05T00:56:48.235Z,2026-04-04T05:44:05.566Z,0,2026-04-04T05:44:05.566Z,2026-04-05T00:56:48.235Z
cmnjwqi7z000zchyd1o6u2r4e,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,787.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-con-leche:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.567Z,0,2026-04-04T05:44:05.567Z,2026-04-05T00:48:10.092Z
cmnjwqi850016chyday8855f3,Café molido,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,81.47,"Costo unitario (hoja): $81,5/g | Cantidad (hoja): 15 g",seed:receta:cafe-irlandes:L0,0.0,2026-04-05T00:56:48.240Z,2026-04-04T05:44:05.573Z,0,2026-04-04T05:44:05.573Z,2026-04-05T00:56:48.240Z
cmnjwqi860017chydzfdvmhz3,Whisky para cóctel,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,80.0,Costo unitario (hoja): $80/ml | Cantidad (hoja): 60 ml,seed:receta:cafe-irlandes:L1,0.0,2026-04-05T00:56:48.239Z,2026-04-04T05:44:05.574Z,0,2026-04-04T05:44:05.574Z,2026-04-05T00:56:48.239Z
cmnjwqi870018chydtm8whsji,Leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,seed:receta:cafe-irlandes:L2,0.0,2026-04-05T00:56:48.239Z,2026-04-04T05:44:05.575Z,0,2026-04-04T05:44:05.575Z,2026-04-05T00:56:48.239Z
cmnjwqi880019chydsi6pywnc,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,7.78,Costo unitario (hoja): — | Cantidad (hoja): 90 ml,seed:receta:cafe-irlandes:L3,0.0,2026-04-05T00:56:48.238Z,2026-04-04T05:44:05.576Z,0,2026-04-04T05:44:05.576Z,2026-04-05T00:56:48.238Z
cmnjwqi8b001achydvuvv1c88,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-irlandes:L4,0.0,2026-04-05T00:56:48.237Z,2026-04-04T05:44:05.579Z,0,2026-04-04T05:44:05.579Z,2026-04-05T00:56:48.237Z
cmnjwqi8d001bchyd9b05fzd6,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2227.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-irlandes:L5,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.581Z,0,2026-04-04T05:44:05.581Z,2026-04-05T00:48:10.092Z
cmnjwqi8n001jchydmsjueqfe,Leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 240 ml,seed:receta:vaso-de-leche:L0,0.0,2026-04-05T00:56:48.240Z,2026-04-04T05:44:05.591Z,0,2026-04-04T05:44:05.591Z,2026-04-05T00:56:48.240Z
cmnjwqi8t001kchydu7enhqgi,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,600.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:vaso-de-leche:L1,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.597Z,0,2026-04-04T05:44:05.597Z,2026-04-05T00:48:10.092Z
cmnjwqi9i001ochydtglrvbbr,Café preparado,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,10.0,Costo unitario (hoja): — | Cantidad (hoja): 120 ml,seed:receta:cafe-frape:L0,0.0,2026-04-05T00:56:48.245Z,2026-04-04T05:44:05.622Z,0,2026-04-04T05:44:05.622Z,2026-04-05T00:56:48.245Z
cmnjwqi9j001pchyd8c95710t,Leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,seed:receta:cafe-frape:L1,0.0,2026-04-05T00:56:48.244Z,2026-04-04T05:44:05.623Z,0,2026-04-04T05:44:05.623Z,2026-04-05T00:56:48.244Z
cmnjwqi9k001qchydk3vwncgl,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-frape:L2,0.0,2026-04-05T00:56:48.244Z,2026-04-04T05:44:05.624Z,0,2026-04-04T05:44:05.624Z,2026-04-05T00:56:48.244Z
cmnjwqi9l001rchydlpjwhqke,Azúcar,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,100.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-frape:L3,0.0,2026-04-05T00:56:48.243Z,2026-04-04T05:44:05.625Z,0,2026-04-04T05:44:05.625Z,2026-04-05T00:56:48.243Z
cmnjwqi9n001schydp6at42si,Chispas de chocolate,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,50.0,Costo unitario (hoja): — | Cantidad (hoja): 10 g,seed:receta:cafe-frape:L4,0.0,2026-04-05T00:56:48.243Z,2026-04-04T05:44:05.627Z,0,2026-04-04T05:44:05.627Z,2026-04-05T00:56:48.243Z
cmnjwqi9o001tchydlz6hzxhn,Arequipe,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,30.0,Costo unitario (hoja): — | Cantidad (hoja): 20 g,seed:receta:cafe-frape:L5,0.0,2026-04-05T00:56:48.242Z,2026-04-04T05:44:05.628Z,0,2026-04-04T05:44:05.628Z,2026-04-05T00:56:48.242Z
cmnjwqi9r001uchyd1pmnoedi,Chantilly (lata),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,50.0,Costo unitario (hoja): — | Cantidad (hoja): 30 g,seed:receta:cafe-frape:L6,0.0,2026-04-05T00:56:48.241Z,2026-04-04T05:44:05.631Z,0,2026-04-04T05:44:05.631Z,2026-04-05T00:56:48.241Z
cmnjwqi9s001vchyd1j9kj308,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-frape:L7,0.0,2026-04-05T00:56:48.240Z,2026-04-04T05:44:05.632Z,0,2026-04-04T05:44:05.632Z,2026-04-05T00:56:48.241Z
cmnjwqi9w001wchyd8n6ah8nb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1470.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cafe-frape:L8,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.636Z,0,2026-04-04T05:44:05.636Z,2026-04-05T00:48:10.092Z
cmnjwqiad0027chydn8y3at3m,Espresso,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,20.0,Costo unitario (hoja): — | Cantidad (hoja): 60 ml,seed:receta:affogato:L0,0.0,2026-04-05T00:56:48.246Z,2026-04-04T05:44:05.653Z,0,2026-04-04T05:44:05.653Z,2026-04-05T00:56:48.246Z
cmnjwqiah0028chydwlt8t5lz,Helado,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:affogato:L1,0.0,2026-04-05T00:56:48.245Z,2026-04-04T05:44:05.658Z,0,2026-04-04T05:44:05.658Z,2026-04-05T00:56:48.245Z
cmnjwqiaj0029chyd8ffyiurh,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1260.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:affogato:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.659Z,0,2026-04-04T05:44:05.659Z,2026-04-05T00:48:10.092Z
cmnjwqiaw002echydxx74g3wb,Leche,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,8.33,Costo unitario (hoja): — | Cantidad (hoja): 180 ml,seed:receta:leche-achocolatada:L0,0.0,2026-04-05T00:56:48.249Z,2026-04-04T05:44:05.672Z,0,2026-04-04T05:44:05.672Z,2026-04-05T00:56:48.249Z
cmnjwqiaz002fchyd4utwxtw4,Chocolate,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,800.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:leche-achocolatada:L1,0.0,2026-04-05T00:56:48.248Z,2026-04-04T05:44:05.675Z,0,2026-04-04T05:44:05.675Z,2026-04-05T00:56:48.248Z
cmnjwqib3002gchydi0841c9a,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:leche-achocolatada:L2,0.0,2026-04-05T00:56:48.247Z,2026-04-04T05:44:05.679Z,0,2026-04-04T05:44:05.679Z,2026-04-05T00:56:48.247Z
cmnjwqib6002hchydvlkx9zkx,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,750.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:leche-achocolatada:L3,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.682Z,0,2026-04-04T05:44:05.682Z,2026-04-05T00:48:10.092Z
cmnjwqibi002nchydhva8wihg,Aromática,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica-con-fruta:L0,0.0,2026-04-05T00:56:48.251Z,2026-04-04T05:44:05.694Z,0,2026-04-04T05:44:05.694Z,2026-04-05T00:56:48.251Z
cmnjwqibl002ochyd2v84z2aq,Fruta,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica-con-fruta:L1,0.0,2026-04-05T00:56:48.251Z,2026-04-04T05:44:05.697Z,0,2026-04-04T05:44:05.697Z,2026-04-05T00:56:48.251Z
cmnjwqibn002pchydl03ni8to,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,3.5,Costo unitario (hoja): — | Cantidad (hoja): 200 ml,seed:receta:aromatica-con-fruta:L2,0.0,2026-04-05T00:56:48.250Z,2026-04-04T05:44:05.699Z,0,2026-04-04T05:44:05.699Z,2026-04-05T00:56:48.250Z
cmnjwqibp002qchyd1azprwl5,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica-con-fruta:L3,0.0,2026-04-05T00:56:48.249Z,2026-04-04T05:44:05.701Z,0,2026-04-04T05:44:05.701Z,2026-04-05T00:56:48.249Z
cmnjwqibq002rchydn8buiap7,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,720.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica-con-fruta:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.702Z,0,2026-04-04T05:44:05.702Z,2026-04-05T00:48:10.092Z
cmnjwqic2002ychydn94ve4hr,Aromática,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica:L0,0.0,2026-04-05T00:56:48.253Z,2026-04-04T05:44:05.714Z,0,2026-04-04T05:44:05.714Z,2026-04-05T00:56:48.253Z
cmnjwqic6002zchyd5g4peqsa,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,3.5,Costo unitario (hoja): — | Cantidad (hoja): 200 ml,seed:receta:aromatica:L1,0.0,2026-04-05T00:56:48.253Z,2026-04-04T05:44:05.718Z,0,2026-04-04T05:44:05.718Z,2026-04-05T00:56:48.253Z
cmnjwqic90030chydclie0jqx,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica:L2,0.0,2026-04-05T00:56:48.252Z,2026-04-04T05:44:05.721Z,0,2026-04-04T05:44:05.721Z,2026-04-05T00:56:48.252Z
cmnjwqica0031chydb70k3k5t,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,420.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:aromatica:L3,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.722Z,0,2026-04-04T05:44:05.722Z,2026-04-05T00:48:10.092Z
cmnjwqicm0037chyd8g9oxzjj,Aromática,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-aromatica-con-fruta:L0,0.0,2026-04-05T00:56:48.256Z,2026-04-04T05:44:05.734Z,0,2026-04-04T05:44:05.734Z,2026-04-05T00:56:48.256Z
cmnjwqicp0038chydisuqtw5f,Fruta,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-aromatica-con-fruta:L1,0.0,2026-04-05T00:56:48.255Z,2026-04-04T05:44:05.737Z,0,2026-04-04T05:44:05.737Z,2026-04-05T00:56:48.255Z
